,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_jigsaw_real,loss_g,loss_rf_fake_g,loss_jigsaw_fake
118,0.979298523206751,0.9760021097046413,0.9825949367088608,0.9994231276371308,0.9783205695910644,0.95953995,0.03519641,2.7406124042559274,0.06573601482195696,0.0596083650478725,2.615268027229148,6.784274870333289,6.784274870333289,2.6255293817962775
119,0.9787710970464135,0.9728375527426161,0.984704641350211,0.9995714662447257,0.9757301795064024,0.9546989,0.034409285,2.7516685015038598,0.06916153358703424,0.06318204358102533,2.6193249225616455,6.6877934822050324,6.6877934822050324,2.638839773990937
120,0.977276722925457,0.9698488045007033,0.984704641350211,0.9994560917721519,0.9750921918304128,0.9532655,0.036105473,2.759295995728376,0.07764643252165523,0.06411724241295715,2.617532317648457,6.684934166413319,6.684934166413319,2.6194795475730412
121,0.9746835443037974,0.9717827004219409,0.977584388185654,0.9983847573839663,0.9735257921842584,0.9500264,0.041796897,2.7739414856906683,0.07919652809241616,0.0784534262507298,2.6162915340455775,6.7128489218683685,6.7128489218683685,2.6097396949172524
122,0.98167194092827,0.9807489451476793,0.9825949367088608,0.9990605221518988,0.9812943196647229,0.95969605,0.0365142,2.731894110828512,0.06056010544426511,0.057624420630283855,2.613709591612031,6.67898323968493,6.67898323968493,2.613578903021189
123,0.9862429676511955,0.9790787623066105,0.9934071729957806,0.9988810507501171,0.9843842278061196,0.9593796,0.029080097,2.7197243925891343,0.058275943608934906,0.049272652511963354,2.612175795599378,6.6406955216001355,6.6406955216001355,2.632390902515202
124,0.977584388185654,0.9736286919831224,0.9815400843881856,0.9992583069620253,0.9760664316267813,0.9559845,0.041247036,2.749481974774775,0.06853329869797278,0.06927265354547844,2.611676023982245,6.337795688130181,6.337795688130181,2.6292582121579455
125,0.9814082278481012,0.9807489451476793,0.9820675105485233,0.9989451476793249,0.9807474560852983,0.9614191,0.035410512,2.7228966564065797,0.058711658761272816,0.05237707839713822,2.611807914725839,6.802800924969122,6.802800924969122,2.6260741944051493
126,0.9844409282700421,0.9831223628691983,0.9857594936708861,0.9993901635021097,0.9838293152052607,0.9633089,0.031226652,2.711346675575031,0.05067088544736195,0.052264929805989846,2.6084108644396946,6.901098729185917,6.901098729185917,2.619207144789555
127,0.9756065400843882,0.9720464135021097,0.9791666666666666,0.998467167721519,0.97415119983159,0.95429987,0.04253638,2.749062949595069,0.07108206951944965,0.0657536997360667,2.6122271793301097,6.474925048240629,6.474925048240629,2.6247949509681026
128,0.9868143459915611,0.9839135021097046,0.9897151898734177,0.9995385021097046,0.9864978859506507,0.9653779,0.031135583,2.699199975291385,0.04723514614579855,0.04411293683400577,2.6078518885600417,6.538898470029549,6.538898470029549,2.6254831919690225
129,0.9711673699015472,0.9658052039381152,0.9765295358649789,0.9985990242616034,0.9691003007814704,0.9465838,0.044018008,2.796115573448471,0.09527482079104779,0.08844002239380597,2.6124007229060564,7.000179876255084,7.000179876255084,2.629968318255139
130,0.962948312236287,0.9556962025316456,0.9702004219409283,0.9980880801687764,0.9597664062457837,0.9371603,0.049033888,2.843300114201091,0.1122582528910339,0.11770471109598532,2.6133371445700084,7.163457131084008,7.163457131084008,2.631434207224142
131,0.9845727848101266,0.9812763713080169,0.9878691983122363,0.9995549841772152,0.9838128975555128,0.96143967,0.035562404,2.713573178158531,0.052675867150270624,0.04890001633053229,2.611997292514592,6.245088502827576,6.245088502827576,2.6145586726031724
132,0.9882647679324894,0.9844409282700421,0.9920886075949367,0.999670358649789,0.9874531264462163,0.96468604,0.027020857,2.7056278106029525,0.049263515472024594,0.04857621139451077,2.607788083925529,6.84925018584175,6.84925018584175,2.6160054015710887
133,0.9633438818565401,0.9633438818565401,0.9633438818565401,0.99879680907173,0.9610000862626881,0.94573987,0.052160196,2.7968722325337083,0.09717933589261037,0.09205065840189552,2.607642236138195,7.100679831665779,7.100679831665779,2.6153352964779497
134,0.9853639240506329,0.9828586497890295,0.9878691983122363,0.9987473628691983,0.9848573617938126,0.962126,0.028652461,2.716420183704875,0.05568219611707206,0.053808904799625606,2.606929091964593,6.8907242042605885,6.8907242042605885,2.6244111000737056
135,0.9886603375527426,0.9876054852320675,0.9897151898734177,0.9990770042194093,0.9882343990606266,0.96950895,0.029968966,2.681229655752705,0.043133425138899215,0.039408607319803446,2.598687614569684,6.360193189186386,6.360193189186386,2.6146855917661
136,0.9815400843881856,0.9812763713080169,0.9818037974683544,0.9994725738396625,0.9808049838178129,0.96150476,0.033819772,2.7162870354793243,0.05722751637043992,0.05683217058808642,2.6022273508305287,7.288454808766329,7.288454808766329,2.6173806884620765
137,0.9889240506329114,0.9833860759493671,0.9944620253164557,0.9996538765822784,0.9880822500154921,0.96465,0.024279965,2.6906882760896966,0.048094295173308335,0.046341780508781946,2.59625221002957,7.014776493426616,7.014776493426616,2.610713785710717
138,0.9728375527426161,0.9670358649789029,0.9786392405063291,0.9982529008438819,0.9698993050069903,0.9499393,0.03901388,2.7634332894272946,0.0900999061173466,0.07496227095150142,2.5983711144089194,7.192414336063691,7.192414336063691,2.6163487213070384
139,0.9739363572433194,0.9702883263009845,0.977584388185654,0.9987730016408813,0.9718064888861909,0.95261806,0.04461761,2.7613652748397635,0.08509737385500035,0.07394431718911838,2.6023235854217273,6.844763726624758,6.844763726624758,2.6126690534599724
140,0.9752109704641351,0.9767932489451476,0.9736286919831224,0.9980715981012658,0.97510821180117,0.9580397,0.042776387,2.7365511328862184,0.06618483006207762,0.061521855449976445,2.6088444432125817,6.774217125735706,6.774217125735706,2.613000085082235
141,0.984045358649789,0.9804852320675106,0.9876054852320675,0.999489055907173,0.9830763904034322,0.9642229,0.03170175,2.7012555599212646,0.05109110313374018,0.04938495990048179,2.60077949717075,6.879619459562663,6.879619459562663,2.6104647087145456
142,0.9869462025316456,0.9844409282700421,0.989451476793249,0.9997692510548524,0.986263533369816,0.96565473,0.027405128,2.699612106452008,0.05048911231405642,0.04632802655479024,2.602794974162106,7.185717436331737,7.185717436331737,2.6139772421197045
143,0.9655854430379747,0.9612341772151899,0.9699367088607594,0.9982199367088608,0.9612629747260124,0.94246453,0.05169318,2.8268319695307738,0.11401312058805615,0.10598646062371862,2.606832390596092,6.788085760949533,6.788085760949533,2.6142297263889875
