,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_g
112,0.9632120253164557,0.9572784810126582,0.9691455696202531,0.9967365506329114,0.959764234370528,0.9387924,0.054734845,0.1917432236882076,0.10424323637981324,0.08749998665854623,5.950186898436727
113,0.963695499296765,0.9601793248945147,0.9672116736990155,0.9977089926160337,0.9603209717081288,0.9403903,0.05655844,0.18973752867306665,0.09298592720268627,0.0967516016695445,5.835609291927724
114,0.9807049929676511,0.973804500703235,0.9876054852320675,0.9985825421940928,0.9789481343106331,0.94845885,0.03585108,0.14526058919875162,0.07474501357481617,0.07051557559743013,5.662099274904919
115,0.9719145569620253,0.9638713080168776,0.979957805907173,0.9984177215189873,0.9692765782479658,0.94149727,0.044462793,0.17174809406298303,0.09148934706296116,0.08025874698044387,5.667049187145152
116,0.984045358649789,0.9791666666666666,0.9889240506329114,0.9989286656118144,0.9826300248212948,0.95633876,0.033307996,0.12836981928938773,0.06291179637585491,0.06545802327699396,5.717882412395396
117,0.9584651898734177,0.9535864978902954,0.9633438818565401,0.9945279535864979,0.9541891954685123,0.9341841,0.0569053,0.24353966662281215,0.12190905590636594,0.1216306107059152,6.254847865567428
118,0.9580696202531646,0.9514767932489452,0.9646624472573839,0.9954674314345991,0.9530292275947998,0.93088126,0.058206778,0.2323947336332173,0.12365849480135813,0.1087362391045963,5.912068010131015
119,0.9804852320675106,0.9731012658227848,0.9878691983122363,0.9989451476793249,0.9787594292498472,0.9511922,0.03768688,0.14106715555235996,0.07427405485839868,0.06679310049878064,5.774704165096525
120,0.9653217299578059,0.9607067510548524,0.9699367088607594,0.9983023470464135,0.9613192215396316,0.9416525,0.053095177,0.19268118007622367,0.10097592215381603,0.09170525845856371,6.11072093273517
121,0.9704641350210971,0.9609704641350211,0.979957805907173,0.9979727056962026,0.9649926042324044,0.94546896,0.0450833,0.1802812209244786,0.10119128650294341,0.0790899346754912,5.7660793961351935
122,0.9646624472573839,0.9604430379746836,0.9688818565400844,0.9974287974683544,0.96237952422884,0.94115436,0.054876346,0.2037565099166432,0.09764360859613437,0.10611290139979845,5.920935281218355
123,0.9774964838255978,0.9718706047819972,0.9831223628691983,0.9987803270042194,0.9747192908256461,0.9504432,0.041326404,0.1313111671985359,0.07134845381481103,0.05996271307034445,5.504118350990714
124,0.9708597046413502,0.9694092827004219,0.9723101265822784,0.9984342035864979,0.9682222684202947,0.9499206,0.05149394,0.15912294689956896,0.0836864108478718,0.07543653644840449,5.694944804479301
125,0.9683544303797469,0.9607067510548524,0.9760021097046413,0.9978408491561181,0.9645523456446081,0.94184774,0.04477483,0.18660937451250567,0.09822686292685646,0.08838251136058958,6.074179868657881
126,0.9781997187060477,0.9717827004219409,0.9846167369901548,0.9988627373417721,0.9766682441677054,0.95010835,0.039595753,0.14227495571295828,0.07462427307306138,0.0676506822646344,5.67581894930908
127,0.9849244022503515,0.9801336146272855,0.9897151898734177,0.9988627373417721,0.9843884121273988,0.95786566,0.029824313,0.11672893352806568,0.059817370674256395,0.056911563062730916,6.072943094913467
